GEOID,NAME,Median_age,Total_population,Renters_occupied_percentage,Bachelors_percentage,Highschool_graduate_percentage,Below_highschool_percentage,White_alone_percentage,Black_or_African_American_percentage,Hispanic_or_Latino_percentage,American_Indian_and_Alaska_Native_percentage,Asian_percentage,Native_Hawaiian_and_other_Pacific_Island_percentage,Some_other_race_alone_percentage,Two_or_more_races_percentage,White_alone_not_hispanic_or_latino_percentage,Male_female_ratio,Areaname,Land_Area,popul_density
21233,"Webster County, Kentucky",40.8,13021,27.21518987,4.715459642,32.34774595,10.29106827,90.00844789,4.093387605,5.598648337,0.038399508,0.061439214,0.099838722,1.397742109,4.30074495,5.598648337,0.969000454,"Webster, KY",331.94,39.22696873
21235,"Whitley County, Kentucky",36.7,36252,31.09226314,6.369303763,24.22487035,12.08209202,96.92982456,0.921328478,1.368200375,0.336533157,0.499282798,0,0.267571444,1.045459561,1.368200375,0.982066703,"Whitley, KY",437.83,82.79925999
21237,"Wolfe County, Kentucky",41.4,7188,31.56308311,1.947690595,22.89927657,22.84362827,97.64885921,0.041736227,0.027824151,0.570395103,0.139120757,0,0.027824151,1.572064552,0.027824151,1.019668446,"Wolfe, KY",222.17,32.3536031
21239,"Woodford County, Kentucky",42.4,26486,30.40987731,15.70263535,19.29321151,6.222155101,91.42943442,3.994563165,6.64879559,0,0.434191648,0,1.302574945,2.839235823,6.64879559,0.899318752,"Woodford, KY",188.78,140.3008793
22001,"Acadia Parish, Louisiana",37,62371,29.70825801,6.931105802,28.25351526,12.81685399,78.91488031,15.88879447,2.701576053,0.232479838,0.121851501,0,0.266149332,4.575844543,2.701576053,0.956062222,"Acadia, LA",655.12,95.20545854
22003,"Allen Parish, Louisiana",38.3,25572,25.83601209,5.760206476,30.36524323,12.71703426,73.9480682,18.49288284,6.679180354,2.217268888,0.633505397,0,2.135147818,2.573126858,6.679180354,1.308150555,"Allen, LA",761.85,33.56566253
22005,"Ascension Parish, Louisiana",36,125061,15.13425081,12.63143586,19.37134678,6.772694925,71.00454978,22.45464213,5.769184638,0.070365662,1.250589712,0.026387123,1.837503298,3.35596229,5.769184638,0.973785136,"Ascension, LA",289.98,431.2745707
22007,"Assumption Parish, Louisiana",41.4,22236,21.89677948,6.844756251,28.23349523,16.93200216,67.2917791,30.30670984,3.152545422,0.458715596,0.094441446,0,0.440726749,1.407627271,3.152545422,0.919875669,"Assumption, LA",338.66,65.65877281
22009,"Avoyelles Parish, Louisiana",38.4,40465,28.03055372,5.763005066,25.89398245,14.1875695,65.51093538,27.45088348,1.979488447,0.884715186,0.558507352,0.175460274,0.20264426,5.216854071,1.979488447,1.010783145,"Avoyelles, LA",832.43,48.61069399
22011,"Beauregard Parish, Louisiana",37.5,37387,19.17800702,8.096397143,24.68237623,8.692861155,83.2107417,12.72099928,3.744617113,0.23002648,0.596464012,0.010698906,0.363762805,2.867306818,3.744617113,1.038105102,"Beauregard, LA",1157.34,32.3042494
22013,"Bienville Parish, Louisiana",42.1,13391,30.52591171,5.682921365,31.043238,11.2538272,55.26099619,42.45388694,1.926667165,0,0.201627959,0,1.090284519,0.993204391,1.926667165,0.883933596,"Bienville, LA",811.27,16.50621864
22015,"Bossier Parish, Louisiana",35.5,126952,33.52216446,10.81274813,18.49202848,6.58201525,70.72594366,23.29384334,6.668662172,0.558478795,1.990516101,0.167779948,1.241414078,2.022024072,6.668662172,0.973234686,"Bossier, LA",840.06,151.1225389
22017,"Caddo Parish, Louisiana",37.8,243243,37.83142992,9.764309764,21.29804352,8.938797828,45.441801,49.21046032,2.853936187,0.327244772,1.320490209,0.047688937,1.022845467,2.629469296,2.853936187,0.899445572,"Caddo, LA",878.54,276.8718556
22019,"Calcasieu Parish, Louisiana",36.1,202858,29.67893262,9.618057952,22.32053949,8.352640763,69.33717181,25.16883731,3.830265506,0.237111674,1.491683838,9.86E-04,0.977038125,2.787171322,3.830265506,0.951758775,"Calcasieu, LA",1063.66,190.7169584
22021,"Caldwell Parish, Louisiana",42.3,9959,27.89407578,7.73169997,33.17602169,12.95310774,79.33527463,18.22472136,1.074405061,0.311276233,0.120494026,0,0.813334672,1.194899086,1.074405061,1.07047817,"Caldwell, LA",529.43,18.81079652
22023,"Cameron Parish, Louisiana",44.9,6963,12.78020378,8.229211547,29.34080138,8.214849921,94.78672986,1.464885825,4.624443487,0.588826655,0.416487146,0,0,2.743070516,4.624443487,0.970846306,"Cameron, LA",1284.89,5.419140938
22025,"Catahoula Parish, Louisiana",38.5,9586,20.16099524,7.458794075,27.79052785,17.8385145,65.75213854,32.55789693,3.713749218,0.041727519,0.177341957,0,0.834550386,0.636344669,3.713749218,1.151256732,"Catahoula, LA",708.03,13.53897434
22027,"Claiborne Parish, Louisiana",41.8,15854,33.26183432,5.941718178,32.10546234,15.61750978,45.12425886,52.28333544,1.526428662,0.063075565,0.126151129,0,0.655985871,1.747193137,1.526428662,1.346307533,"Claiborne, LA",754.88,21.00201357
22029,"Concordia Parish, Louisiana",37.4,19533,30.54839264,6.046178262,26.97486305,13.03435212,57.19039574,40.47509343,2.068294681,0.010239083,0.168944863,0,0.660420826,1.494906056,2.068294681,0.977624785,"Concordia, LA",696.92,28.02760719
22031,"De Soto Parish, Louisiana",39.3,27395,29.91379632,6.6654499,29.03449535,11.77952181,60.93447709,36.29129403,2.949443329,0.689906917,0.080306625,0.029202409,0,1.974812922,2.949443329,0.95371559,"De Soto, LA",875.58,31.28783207
22033,"East Baton Rouge Parish, Louisiana",34.2,443158,37.27492986,13.81313211,16.71864211,6.205913015,46.21015529,45.68618867,4.26394198,0.201056959,3.181935111,0.067470293,2.070593332,2.582600337,4.26394198,0.915770726,"East Baton Rouge, LA",455.37,973.1822474
22035,"East Carroll Parish, Louisiana",30.7,6947,46.3362069,3.857780337,25.57938679,18.00777314,27.03325176,71.06664747,0.73412984,0.403051677,0,0,0.172736433,1.324312653,0.73412984,1.351726473,"East Carroll, LA",420.7,16.5129546
22037,"East Feliciana Parish, Louisiana",43.1,19228,17.94119565,7.764718119,30.90805076,15.22259205,54.21780736,43.01019347,1.695444144,0.473268151,0.390056168,0,0.213230705,1.695444144,1.695444144,1.218018226,"East Feliciana, LA",453.41,42.40753402
22039,"Evangeline Parish, Louisiana",36.2,33491,35.46616756,6.180764982,27.67012033,15.45788421,67.14042579,26.53250127,3.815950554,0.35531934,0.498641426,0.041802275,2.472305993,2.959003911,3.815950554,1.06288882,"Evangeline, LA",662.38,50.56161116
22041,"Franklin Parish, Louisiana",38.6,20109,31.03150626,5.823263215,27.65428415,15.85857079,65.43836093,33.46262867,0.591774827,0.094485056,0,0.024864489,0.089512159,0.89014869,0.591774827,0.931700288,"Franklin, LA",624.59,32.19552026
22043,"Grant Parish, Louisiana",38.3,22339,22.99815255,5.52397153,30.88320874,11.58959667,79.15305072,16.47790859,5.183759345,0.201441425,0.246206186,0,1.750302162,2.171090917,5.183759345,1.30061792,"Grant, LA",643.03,34.7402143
22045,"Iberia Parish, Louisiana",37.1,70763,31.65152898,7.320209714,27.63449825,11.83245481,59.67384085,32.03651626,4.321467434,0.306657434,2.538049546,0.001413168,1.678843463,3.764679282,4.321467434,0.96476566,"Iberia, LA",574.11,123.2568672
22047,"Iberville Parish, Louisiana",39.3,32626,24.88295235,7.356096365,29.16079201,14.32906271,49.08048795,48.55330105,2.715625575,0.045975602,0.055170723,0,0.570097468,1.694967204,2.715625575,1.015941671,"Iberville, LA",618.63,52.73911708
22049,"Jackson Parish, Louisiana",41.8,15822,31.37539781,6.693211983,30.40070788,12.1855644,67.33029958,28.99127797,1.750726836,0.101125016,0.650992289,0,1.845531538,1.080773606,1.750726836,1.031847952,"Jackson, LA",569.18,27.79788468
22051,"Jefferson Parish, Louisiana",39.5,434903,36.2628491,12.76169629,21.27118001,9.604670467,60.29666385,27.13846536,14.6497035,0.365828702,4.221171158,0.009197453,4.501923417,3.466750057,14.6497035,0.936353234,"Jefferson, LA",295.63,1471.105774
22053,"Jefferson Davis Parish, Louisiana",37.4,31425,21.46718653,7.357199682,27.28400955,12.03500398,79.37311058,16.39459029,2.501193317,0.77008751,0.197295147,0,0.60779634,2.657120127,2.501193317,0.962222916,"Jefferson Davis, LA",651.33,48.24743218
22055,"Lafayette Parish, Louisiana",35.5,243692,31.15845709,15.49620012,20.05071976,7.312919587,68.26567963,25.83014625,4.585296194,0.210101275,1.848234657,0.068118773,0.940121137,2.83759828,4.585296194,0.947697374,"Lafayette, LA",268.72,906.8621614
22057,"Lafourche Parish, Louisiana",38.1,97980,21.87664456,7.785262298,28.4925495,13.57011635,78.62829149,13.46907532,4.361094101,2.353541539,0.505205144,0.047968973,2.067768932,2.928148602,4.361094101,0.958150968,"Lafourche, LA",1068.21,91.72353751
22059,"LaSalle Parish, Louisiana",38.4,14950,17.00906344,8.327759197,29.47157191,13.37123746,84.08026756,10.48829431,2.909698997,1.197324415,1.518394649,0.214046823,1.210702341,1.2909699,2.909698997,1.083914134,"La Salle, LA",624.68,23.93225331
22061,"Lincoln Parish, Louisiana",28.1,47118,48.41607131,11.41814169,15.15981154,6.129292415,54.38049153,40.26698926,3.090114181,0.118850545,1.559913409,0.002122331,2.039560253,1.632072669,3.090114181,0.960472664,"Lincoln, LA",471.74,99.88129054
22063,"Livingston Parish, Louisiana",36.8,140524,15.71708661,9.016253451,26.30725001,8.570066323,89.4124847,6.054481797,3.958754376,0.407759529,0.811249324,0.015655689,1.233952919,2.064416043,3.958754376,0.966443235,"Livingston, LA",648.17,216.8011478
22065,"Madison Parish, Louisiana",34.8,11137,44.75249747,6.770225375,21.98078477,16.79985633,34.56945317,63.85022897,2.244769687,0.062853551,0,0,0.341204992,1.176259316,2.244769687,0.965237339,"Madison, LA",624.44,17.83518032
22067,"Morehouse Parish, Louisiana",40.3,25189,31.46674364,6.891897257,27.57155901,12.71189805,49.30723729,49.20401763,0.476398428,0.134979555,0.504188336,0,0.079399738,0.770177458,0.476398428,0.928418313,"Morehouse, LA",794.93,31.68706679
22069,"Natchitoches Parish, Louisiana",33.5,38505,45.19010227,7.167900273,22.75288924,7.232826906,51.70237631,42.34514998,2.397091287,0.989481885,0.179197507,0,2.926892611,1.856901701,2.397091287,0.929108216,"Natchitoches, LA",1252.25,30.74865243
22071,"Orleans Parish, Louisiana",37.2,391249,47.40412434,14.99633226,16.23774118,8.815102403,33.40021316,59.21523122,5.482953311,0.184792805,2.889464254,0.007923343,1.75131438,2.551060833,5.482953311,0.89929465,"Orleans, LA",169.42,2309.343643
22073,"Ouachita Parish, Louisiana",36.2,154679,39.96650238,10.16686169,22.57707898,7.99850012,58.55481352,37.63148197,2.235597592,0.160978543,1.024702772,0.018102005,0.948415751,1.66150544,2.235597592,0.919213351,"Ouachita, LA",610.41,253.4018119
22075,"Plaquemines Parish, Louisiana",36.1,23305,29.6388102,8.804977473,23.16670242,9.954945291,67.43188157,19.68247157,7.637845956,1.295859258,4.149324179,0.07294572,1.385968676,5.981549024,7.637845956,0.953642384,"Plaquemines, LA",779.91,29.88165301
22077,"Pointe Coupee Parish, Louisiana",43.1,21883,22.74960601,7.530960106,27.07124252,13.05122698,62.42288534,34.60677238,2.787551981,0.06854636,0.278755198,0,0.708312389,1.914728328,2.787551981,0.943428064,"Pointe Coupee, LA",557.35,39.26258186
22079,"Rapides Parish, Louisiana",37.5,130376,34.72567678,8.852856354,24.14401424,8.961005093,63.01926735,31.61548138,3.282812788,0.674203841,1.312358103,0.013806222,0.543044732,2.821838375,3.282812788,0.935884301,"Rapides, LA",1317.96,98.92257732
22081,"Red River Parish, Louisiana",40.6,8462,25.7804878,4.455211534,31.37556133,14.35830773,56.61782085,40.475065,0.437248877,0,0,0,0.271803356,2.635310801,0.437248877,0.962885641,"Red River, LA",389.09,21.74818165
22083,"Richland Parish, Louisiana",39,20251,34.51840911,5.426892499,25.95921189,15.10542689,61.79447928,35.74638289,2.271492766,0.024690139,0.306157721,0,0.15307886,1.975211101,2.271492766,0.955673588,"Richland, LA",559.04,36.22459931
22085,"Sabine Parish, Louisiana",41.6,23915,26.04807155,6.16767719,32.78695379,10.06899436,68.15387832,15.81434246,3.955676354,6.999790926,0.384695798,0.033451808,1.191720677,7.422120008,3.955676354,0.977753887,"Sabine, LA",866.66,27.59444303
22087,"St. Bernard Parish, Louisiana",34.5,46694,28.36025304,6.531888465,21.12476978,12.77466056,68.56983767,23.48695764,10.12763953,0.398338116,2.597764167,0.055681672,1.704715809,3.18670493,10.12763953,0.955114517,"St. Bernard, LA",377.52,123.6861623
22089,"St. Charles Parish, Louisiana",38,52856,19.46422712,14.32382322,21.75911912,6.803390344,68.05282276,26.60625095,6.235810504,0.225140003,0.819206902,0,1.931663387,2.364915998,6.235810504,0.981257965,"St. Charles, LA",279.08,189.3937222
22091,"St. Helena Parish, Louisiana",41.4,10227,26.78031067,6.62951012,28.53231642,14.80395033,45.92744695,52.24405984,1.896939474,0.704018774,0.303119194,0,0.107558424,0.713796812,1.896939474,0.920202779,"St. Helena, LA",408.4,25.04162586
22093,"St. James Parish, Louisiana",39.6,21142,16.95889485,7.728691704,27.9822155,9.947024879,49.10604484,49.38038029,1.75480087,0,0.184466938,0.170277173,0.6385394,0.520291363,1.75480087,0.911918973,"St. James, LA",241.54,87.53001573
22095,"St. John the Baptist Parish, Louisiana",37.8,43055,18.72992458,7.529903612,23.65578911,9.594704448,36.96899315,57.50319359,6.35234003,0,1.077691325,0,2.287771455,2.162350482,6.35234003,0.943265932,"St. John the Baptist, LA",213.07,202.0697423
22097,"St. Landry Parish, Louisiana",36.8,82786,30.66276416,6.154422245,25.44149977,15.12695383,55.94424178,41.86577441,2.27333124,0.275408886,0.039861812,0.043485614,0.402241925,1.428985577,2.27333124,0.932717001,"St. Landry, LA",923.88,89.60687535
22099,"St. Martin Parish, Louisiana",37.7,53607,19.66025386,7.77323857,30.33185965,11.30449382,66.31969705,29.01113661,3.057436529,0.402932453,1.014792844,0,0.673419516,2.578021527,3.057436529,0.967012806,"St. Martin, LA",737.65,72.67267674
22101,"St. Mary Parish, Louisiana",39.4,50020,32.42706394,4.530187925,34.80207917,12.23510596,58.60855658,31.16553379,6.979208317,1.581367453,1.461415434,0.015993603,3.24870052,3.918432627,6.979208317,0.974187946,"St. Mary, LA",555.38,90.06446037
22103,"St. Tammany Parish, Louisiana",40.4,258447,19.00206163,15.24335744,17.26698317,6.520872751,81.59467899,11.74438086,5.759788274,0.622564781,1.534550604,0.053008934,1.077977303,3.372838532,5.759788274,0.944043688,"St. Tammany, LA",845.55,305.6554905
22105,"Tangipahoa Parish, Louisiana",35.5,133753,29.386013,10.11865154,22.87275799,11.72011095,65.96113732,29.9111048,4.359528384,0.225789328,0.65269564,0.016448229,0.324478703,2.908345981,4.359528384,0.937466502,"Tangipahoa, LA",791.28,169.0337175
22107,"Tensas Parish, Louisiana",44.5,4435,33.07086614,10.57497182,28.16234498,14.92671928,43.35963923,55.28748591,2.254791432,0,0.135287486,0,1.104847802,0.112739572,2.254791432,0.93583588,"Tensas, LA",602.78,7.357576562
22109,"Terrebonne Parish, Louisiana",36.1,111297,24.91951478,7.063083461,25.84346388,12.9203842,69.5077136,19.44257258,5.144792762,5.734206672,1.009011923,0.01976693,1.321688815,2.965039489,5.144792762,0.970241994,"Terrebonne, LA",1231.82,90.35167476
22111,"Union Parish, Louisiana",42.3,22270,19.30194425,8.980691513,31.80511899,10.69600359,70.97889537,24.64301751,4.795689268,0.206555905,0.026942075,0.026942075,2.038616974,2.079030085,4.795689268,0.998564121,"Union, LA",876.99,25.3936761
22113,"Vermilion Parish, Louisiana",38.3,59787,23.12655513,7.959924398,27.5963002,13.35407363,81.09287972,14.22215532,3.594426882,0.346229113,1.895060799,0.1137371,0.433204543,1.896733404,3.594426882,0.944292683,"Vermilion, LA",1173.2,50.96062053
22115,"Vernon Parish, Louisiana",30.5,49315,44.18378168,7.914427659,23.69056068,7.535232688,75.38274359,14.63854811,9.512318767,1.196390551,2.1839197,0.34269492,2.275169827,3.980533306,9.512318767,1.13134238,"Vernon, LA",1327.91,37.13730599
22117,"Washington Parish, Louisiana",39.8,46325,28.80676251,5.547760389,29.10955208,13.26713438,66.58391797,30.33998921,2.391797086,0.310847275,0.103615758,0,1.003777658,1.657852132,2.391797086,0.978939724,"Washington, LA",669.53,69.19032754
22119,"Webster Parish, Louisiana",41.1,38813,34.72912358,7.183160281,29.42828434,9.99407415,63.51480174,34.23595187,1.996753665,0.401927189,0.224151702,0.036070389,0.046376214,1.540720892,1.996753665,0.958669762,"Webster, LA",593.03,65.44862823
22121,"West Baton Rouge Parish, Louisiana",36.6,26395,28.28059749,9.50558818,24.85698049,8.986550483,57.45406327,40.49251752,3.212729684,0.121235082,0,0,0.253835954,1.678348172,3.212729684,0.948258045,"West Baton Rouge, LA",192.39,137.1952804
22123,"West Carroll Parish, Louisiana",40.8,10934,22.8774491,4.545454545,33.68392171,13.22480337,79.8518383,15.60270715,3.97841595,0.182915676,0,0.210353027,2.451070057,1.701115786,3.97841595,1.070049224,"West Carroll, LA",359.65,30.40177951
22125,"West Feliciana Parish, Louisiana",42.1,15441,26.82738504,13.37996244,24.55799495,15.45884334,53.1636552,44.4466032,1.178680137,0.148954083,0.673531507,0,0.084191438,1.483064568,1.178680137,2.002333269,"West Feliciana, LA",403.21,38.29518117
22127,"Winn Parish, Louisiana",41.3,14165,28.94823607,9.050476527,29.71408401,13.88633957,65.5488881,31.99435228,2.02612072,0.261207201,0.049417579,0,0.748323332,1.397811507,2.02612072,1.145886987,"Winn, LA",950.09,14.90911387
23001,"Androscoggin County, Maine",40.7,107958,31.07779853,10.61801812,24.7827859,6.089405139,90.87515515,2.370366254,1.891476315,0.163952648,0.91146557,0,0.35106245,5.327997925,1.891476315,0.958599419,"Androscoggin, ME",467.93,230.7139957
23003,"Aroostook County, Maine",48,67431,21.73744875,10.13035547,27.60748024,7.575150895,94.48621554,1.012887248,1.287241773,1.911583693,0.382613338,0.037074936,0.311429461,1.858195785,1.287241773,0.981050591,"Aroostook, ME",6671.33,10.10757975
23005,"Cumberland County, Maine",42.1,294520,25.47040687,21.1357463,15.72321065,3.434062203,90.69333152,3.121010458,2.14416678,0.280795871,2.26300421,0.009506994,0.548349857,3.084001087,2.14416678,0.943154228,"Cumberland, ME",835.24,352.6172118
23007,"Franklin County, Maine",46.5,29933,20.24975514,11.80302676,28.14285237,4.657067451,95.89750443,0.287308322,1.329636187,0.063475094,0.474392811,0.023385561,0.347442622,2.906491164,1.329636187,0.953596136,"Franklin, ME",1696.61,17.64282894
23009,"Hancock County, Maine",49.1,54832,19.44296679,16.32623286,24.20302013,4.041435658,95.44791363,0.789684856,1.519185877,0.581777064,1.210971695,0.01459002,0.193317771,1.761744966,1.519185877,0.935338134,"Hancock, ME",1586.89,34.55311962
23011,"Kennebec County, Maine",44.1,122158,24.13431001,12.84729612,24.12613173,4.885476187,95.4624339,0.785048871,1.607753892,0.428952668,0.952864323,0.054847001,0.154717661,2.161135579,1.607753892,0.952684666,"Kennebec, ME",867.52,140.8128919
23013,"Knox County, Maine",48.6,39809,17.88242781,16.49375769,24.18548569,5.287749001,95.6241051,0.462207039,1.522268834,0.552638851,0.522494913,0.012559974,0.56268683,2.263307292,1.522268834,1.000351741,"Knox, ME",365.13,109.0269219
23015,"Lincoln County, Maine",51.2,34415,19.19818637,15.84774081,25.39009153,4.794421037,95.62690687,0.488159233,1.284323696,0.389365102,0.857184367,0,0.255702455,2.38268197,1.284323696,0.961639307,"Lincoln, ME",455.82,75.50129437
23017,"Oxford County, Maine",47.8,57741,18.76571631,10.45530905,30.73033027,6.442562477,95.69110338,0.316932509,1.444380942,0.290954434,0.533416463,0.005195615,0.282295076,2.880102527,1.444380942,0.973511518,"Oxford, ME",2076.84,27.80233432
23019,"Penobscot County, Maine",42.2,151696,26.27323777,12.60349647,23.86351651,5.08912562,94.06378547,0.83983757,1.449609746,1.361934395,0.787100517,0.007251345,0.415963506,2.524127202,1.449609746,0.983913788,"Penobscot, ME",3397.36,44.65114089
